seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
202,10,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,14.3333,3.80515,4517.42,292.367,5.45455,0.810093,0.0,0.0,20.697,6.84425
206,20,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,21.6667,5.20016,4638.28,252.987,6.24242,1.03078,0.0,0.0,63.8485,15.0478
210,30,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,29.4848,6.67608,4722.08,174.376,6.75758,1.18585,0.0,0.0,127.212,24.5121
214,40,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,35.7576,9.24672,4762.87,172.921,6.9697,1.41421,0.000181818,0.000391675,224.273,43.5004
218,50,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,42.3939,6.30446,4785.75,138.665,8.21212,1.40312,0.000272727,0.000516764,332.424,54.0937
222,60,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,45.0606,8.14685,4813.66,139.127,8.06061,1.43614,0.000787879,0.000892944,494.879,100.085
226,70,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,49.5152,9.35455,4890.17,84.0302,8.54545,1.34629,0.00115152,0.000507519,633.455,94.4644
230,80,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,52.7879,8.32826,4885.72,79.3866,8.72727,1.47902,0.00151515,0.000565752,806.727,114.051
234,90,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,60.8485,9.45754,4867.82,99.5997,9.39394,1.13192,0.00278788,0.00134065,1061.91,146.293
238,100,100,8,10,5,5000,5,0.05,0.5,6,1,33,150,0,0,1,0,2,60.7879,9.38002,4887.64,74.4526,9.33333,1.31101,0.00384848,0.00106423,1273.48,157.866
